Enhetsnamn;Årskurs;Kön;Skolform;År;Månad;Total schemalagd tid;Närvarande;Total frånvaro;Giltig frånvaro;Ogiltig frånvaro;Ej registrerad
Bräckeskolan F-6;0;Pojke;Grundskola;2025;12;247500;173388;22962;22490;472;51150
Bräckeskolan F-6;0;Flicka;Grundskola;2025;12;202950;128366;18484;17985;499;56100
Bräckeskolan F-6;0;Flicka;Grundskola;2026;1;230010;198186;29514;28590;924;2310
Bräckeskolan F-6;0;Pojke;Grundskola;2026;1;280500;238286;36604;35595;1009;5610
Bräckeskolan F-6;0;Flicka;Grundskola;2026;2;184800;162272;16588;16200;388;5940
Bräckeskolan F-6;0;Pojke;Grundskola;2026;2;231000;198113;23647;22470;1177;9240
Bräckeskolan F-6;0;Pojke;Grundskola;2026;3;313500;264424;32906;32095;811;16170
Bräckeskolan F-6;0;Flicka;Grundskola;2026;3;256530;222624;20526;19102;1424;13380
Bräckeskolan F-6;0;Flicka;Grundskola;2026;4;27490;11320;2310;2310;0;13860
Bräckeskolan F-6;0;Pojke;Grundskola;2026;4;32340;15840;660;660;0;15840
Bräckeskolan F-6;1;Pojke;Grundskola;2025;8;54200;34070;2105;2105;0;18025
Bräckeskolan F-6;1;Flicka;Grundskola;2025;8;34530;19995;1770;1770;0;12765
Bräckeskolan F-6;1;Pojke;Grundskola;2025;9;177145;138892;7398;7325;73;30855
Bräckeskolan F-6;1;Flicka;Grundskola;2025;9;112740;84545;6675;6510;165;21520
Bräckeskolan F-6;1;Pojke;Grundskola;2025;10;165140;128845;7840;7515;325;28455
Bräckeskolan F-6;1;Flicka;Grundskola;2025;10;105640;78735;6335;6320;15;20570
Bräckeskolan F-6;1;Flicka;Grundskola;2025;11;145295;112813;4682;4595;87;27800
Bräckeskolan F-6;1;Pojke;Grundskola;2025;11;226375;177265;12680;12105;575;36430
Bräckeskolan F-6;1;Pojke;Grundskola;2025;12;162425;131432;6153;5570;583;24840
Bräckeskolan F-6;1;Flicka;Grundskola;2025;12;104060;79797;8018;7930;88;16245
Bräckeskolan F-6;1;Pojke;Grundskola;2026;1;182575;123645;12510;11019;1491;46420
Bräckeskolan F-6;1;Flicka;Grundskola;2026;1;117185;76525;10445;10250;195;30215
Bräckeskolan F-6;1;Pojke;Grundskola;2026;2;149385;110176;14859;14580;279;24350
Bräckeskolan F-6;1;Flicka;Grundskola;2026;2;99320;75650;6090;6060;30;17580
Bräckeskolan F-6;1;Flicka;Grundskola;2026;3;136110;105468;9712;9618;94;20930
Bräckeskolan F-6;1;Pojke;Grundskola;2026;3;208265;163196;14359;13584;775;30710
Bräckeskolan F-6;1;Flicka;Grundskola;2026;4;15125;9835;1330;1330;0;3960
Bräckeskolan F-6;1;Pojke;Grundskola;2026;4;22770;16385;1555;1315;240;4830
Bräckeskolan F-6;2;Flicka;Grundskola;2025;8;64585;56055;5180;3815;1365;3350
Bräckeskolan F-6;2;Pojke;Grundskola;2025;8;57780;50570;4465;2990;1475;2745
Bräckeskolan F-6;2;Flicka;Grundskola;2025;9;149540;113008;7557;7460;97;28975
Bräckeskolan F-6;2;Pojke;Grundskola;2025;9;134755;105190;8170;7280;890;21395
Bräckeskolan F-6;2;Flicka;Grundskola;2025;10;141935;99548;5822;5012;810;36565
Bräckeskolan F-6;2;Pojke;Grundskola;2025;10;125680;88445;7910;7440;470;29325
Bräckeskolan F-6;2;Pojke;Grundskola;2025;11;140995;109019;6091;5910;181;25885
Bräckeskolan F-6;2;Flicka;Grundskola;2025;11;159665;113809;11231;11045;186;34625
Bräckeskolan F-6;2;Flicka;Grundskola;2025;12;114165;82140;6550;6355;195;25475
Bräckeskolan F-6;2;Pojke;Grundskola;2025;12;101445;77640;7200;7185;15;16605
Bräckeskolan F-6;2;Flicka;Grundskola;2026;1;126555;91455;12890;12620;270;22210
Bräckeskolan F-6;2;Pojke;Grundskola;2026;1;115390;86765;11120;10990;130;17505
Bräckeskolan F-6;2;Flicka;Grundskola;2026;2;105125;63170;10405;10150;255;31550
Bräckeskolan F-6;2;Pojke;Grundskola;2026;2;95725;59145;6660;6545;115;29920
Bräckeskolan F-6;2;Pojke;Grundskola;2026;3;127955;93115;9970;9725;245;24870
Bräckeskolan F-6;2;Flicka;Grundskola;2026;3;141965;109652;8238;8040;198;24075
Bräckeskolan F-6;2;Flicka;Grundskola;2026;4;14925;9070;1015;865;150;4840
Bräckeskolan F-6;2;Pojke;Grundskola;2026;4;13580;9860;370;310;60;3350
Bräckeskolan F-6;3;Flicka;Grundskola;2025;8;96255;79905;6205;5790;415;10145
Bräckeskolan F-6;3;Pojke;Grundskola;2025;8;69965;59045;3520;3520;0;7400
Bräckeskolan F-6;3;Flicka;Grundskola;2025;9;227245;198518;10207;9560;647;18520
Bräckeskolan F-6;3;Pojke;Grundskola;2025;9;161760;140688;7857;7715;142;13215
Bräckeskolan F-6;3;Pojke;Grundskola;2025;10;154500;121987;9008;8500;508;23505
Bräckeskolan F-6;3;Flicka;Grundskola;2025;10;217170;166268;15577;14880;697;35325
Bräckeskolan F-6;3;Flicka;Grundskola;2025;11;239160;201869;13221;12975;246;24070
Bräckeskolan F-6;3;Pojke;Grundskola;2025;11;173510;146365;12155;11890;265;14990
Bräckeskolan F-6;3;Flicka;Grundskola;2025;12;170700;140843;19022;18680;342;10835
Bräckeskolan F-6;3;Pojke;Grundskola;2025;12;123760;103132;11898;11605;293;8730
Bräckeskolan F-6;3;Pojke;Grundskola;2026;1;138250;108989;14551;14000;551;14710
Bräckeskolan F-6;3;Flicka;Grundskola;2026;1;194660;149882;24733;24275;458;20045
Bräckeskolan F-6;3;Flicka;Grundskola;2026;2;159340;120724;15326;15215;111;23290
Bräckeskolan F-6;3;Pojke;Grundskola;2026;2;113165;83120;15570;15510;60;14475
Bräckeskolan F-6;3;Pojke;Grundskola;2026;3;151845;127160;17220;17000;220;7465
Bräckeskolan F-6;3;Flicka;Grundskola;2026;3;214300;177090;25545;25055;490;11665
Bräckeskolan F-6;3;Flicka;Grundskola;2026;4;22200;13150;1660;1535;125;7390
Bräckeskolan F-6;3;Pojke;Grundskola;2026;4;15735;11100;670;670;0;3965
Bräckeskolan F-6;4;Flicka;Grundskola;2025;8;53120;27325;2445;2400;45;23350
Bräckeskolan F-6;4;Pojke;Grundskola;2025;8;102220;54760;1715;1715;0;45745
Bräckeskolan F-6;4;Pojke;Grundskola;2025;9;247705;201567;18938;18660;278;27200
Bräckeskolan F-6;4;Flicka;Grundskola;2025;9;128670;107864;6951;6785;166;13855
Bräckeskolan F-6;4;Pojke;Grundskola;2025;10;227175;195270;15400;15100;300;16505
Bräckeskolan F-6;4;Flicka;Grundskola;2025;10;116795;102807;5783;5435;348;8205
Bräckeskolan F-6;4;Pojke;Grundskola;2025;11;249535;215170;15695;15575;120;18670
Bräckeskolan F-6;4;Flicka;Grundskola;2025;11;128825;115411;5184;5060;124;8230
Bräckeskolan F-6;4;Pojke;Grundskola;2025;12;178515;150277;10833;10585;248;17405
Bräckeskolan F-6;4;Flicka;Grundskola;2025;12;92980;79095;5310;5235;75;8575
Bräckeskolan F-6;4;Flicka;Grundskola;2026;1;105365;87310;5175;4895;280;12880
Bräckeskolan F-6;4;Pojke;Grundskola;2026;1;202095;150104;23831;23150;681;28160
Bräckeskolan F-6;4;Flicka;Grundskola;2026;2;87260;67104;14751;14685;66;5405
Bräckeskolan F-6;4;Pojke;Grundskola;2026;2;167220;130249;25561;25325;236;11410
Bräckeskolan F-6;4;Pojke;Grundskola;2026;3;226830;185787;14653;14090;563;26390
Bräckeskolan F-6;4;Flicka;Grundskola;2026;3;118595;99218;5932;5865;67;13445
Bräckeskolan F-6;4;Pojke;Grundskola;2026;4;23625;13312;803;705;98;9510
Bräckeskolan F-6;4;Flicka;Grundskola;2026;4;12330;7185;260;260;0;4885
Bräckeskolan F-6;5;Flicka;Grundskola;2025;8;77310;6845;685;685;0;69780
Bräckeskolan F-6;5;Pojke;Grundskola;2025;8;95320;9100;960;960;0;85260
Bräckeskolan F-6;5;Flicka;Grundskola;2025;9;181170;127816;15449;14820;629;37905
Bräckeskolan F-6;5;Pojke;Anpassad grundskola;2025;9;1885;1375;290;290;0;220
Bräckeskolan F-6;5;Pojke;Grundskola;2025;9;221575;160201;15279;14335;944;46095
Bräckeskolan F-6;5;Flicka;Grundskola;2025;10;174470;142539;17266;17095;171;14665
Bräckeskolan F-6;5;Pojke;Anpassad grundskola;2025;10;4810;4115;0;0;0;695
Bräckeskolan F-6;5;Pojke;Grundskola;2025;10;202785;166783;17052;16555;497;18950
Bräckeskolan F-6;5;Pojke;Anpassad grundskola;2025;11;5320;3810;290;290;0;1220
Bräckeskolan F-6;5;Flicka;Grundskola;2025;11;195960;162054;18846;18108;738;15060
Bräckeskolan F-6;5;Pojke;Grundskola;2025;11;227595;191762;13793;13245;548;22040
Bräckeskolan F-6;5;Pojke;Anpassad grundskola;2025;12;3825;3045;175;175;0;605
Bräckeskolan F-6;5;Flicka;Grundskola;2025;12;142180;118850;14080;13605;475;9250
Bräckeskolan F-6;5;Pojke;Grundskola;2025;12;163200;134435;15250;14770;480;13515
Bräckeskolan F-6;5;Pojke;Anpassad grundskola;2026;1;4300;2595;1150;1150;0;555
Bräckeskolan F-6;5;Pojke;Grundskola;2026;1;185000;151945;19350;18565;785;13705
Bräckeskolan F-6;5;Flicka;Grundskola;2026;1;161070;131178;20582;19630;952;9310
Bräckeskolan F-6;5;Flicka;Grundskola;2026;2;132460;107429;17616;16785;831;7415
Bräckeskolan F-6;5;Pojke;Anpassad grundskola;2026;2;3580;2775;90;90;0;715
Bräckeskolan F-6;5;Pojke;Grundskola;2026;2;152470;122707;18518;18200;318;11245
Bräckeskolan F-6;5;Pojke;Anpassad grundskola;2026;3;4915;2510;1370;1370;0;1035
Bräckeskolan F-6;5;Pojke;Grundskola;2026;3;206520;164334;21886;21360;526;20300
Bräckeskolan F-6;5;Flicka;Grundskola;2026;3;179545;142970;21710;19990;1720;14865
Bräckeskolan F-6;5;Flicka;Grundskola;2026;4;18530;16520;1610;1395;215;400
Bräckeskolan F-6;5;Pojke;Grundskola;2026;4;20975;16922;3018;2735;283;1035
Bräckeskolan F-6;5;Pojke;Anpassad grundskola;2026;4;465;425;0;0;0;40
Bräckeskolan F-6;6;Flicka;Grundskola;2025;8;57080;2333;487;430;57;54260
Bräckeskolan F-6;6;Pojke;Grundskola;2025;8;61460;2775;175;165;10;58510
Bräckeskolan F-6;6;Pojke;Grundskola;2025;9;172010;112354;15606;15235;371;44050
Bräckeskolan F-6;6;Flicka;Grundskola;2025;9;157575;108201;8134;7740;394;41240
Bräckeskolan F-6;6;Flicka;Grundskola;2025;10;156020;124790;9430;9195;235;21800
Bräckeskolan F-6;6;Pojke;Grundskola;2025;10;168075;132913;10052;9570;482;25110
Bräckeskolan F-6;6;Flicka;Grundskola;2025;11;172120;134719;17966;17545;421;19435
Bräckeskolan F-6;6;Pojke;Grundskola;2025;11;185840;142990;22465;21625;840;20385
Bräckeskolan F-6;6;Flicka;Grundskola;2025;12;122885;79179;7476;6905;571;36230
Bräckeskolan F-6;6;Pojke;Grundskola;2025;12;132950;89406;8579;8200;379;34965
Bräckeskolan F-6;6;Flicka;Grundskola;2026;1;140935;97500;26565;26130;435;16870
Bräckeskolan F-6;6;Pojke;Grundskola;2026;1;152685;115215;19520;19108;412;17950
Bräckeskolan F-6;6;Pojke;Grundskola;2026;2;129750;104457;13743;13180;563;11550
Bräckeskolan F-6;6;Flicka;Grundskola;2026;2;115710;92806;12839;12730;109;10065
Bräckeskolan F-6;6;Pojke;Grundskola;2026;3;175425;137551;13959;13535;424;23915
Bräckeskolan F-6;6;Flicka;Grundskola;2026;3;156400;118510;17105;16735;370;20785
Bräckeskolan F-6;6;Flicka;Grundskola;2026;4;16475;10385;1265;1250;15;4825
Bräckeskolan F-6;6;Pojke;Grundskola;2026;4;18305;11570;1235;1235;0;5500
Brännöskolan F-3;0;Flicka;Grundskola;2025;8;9550;9550;0;0;0;0
Brännöskolan F-3;0;Flicka;Grundskola;2025;9;23910;22350;1560;1560;0;0
Brännöskolan F-3;0;Flicka;Grundskola;2025;10;21660;19500;0;0;0;2160
Brännöskolan F-3;0;Flicka;Grundskola;2025;11;24180;17630;2770;2770;0;3780
Brännöskolan F-3;0;Flicka;Grundskola;2025;12;17190;12370;3080;3035;45;1740
Brännöskolan F-3;0;Flicka;Grundskola;2026;1;19380;16135;965;965;0;2280
Brännöskolan F-3;0;Flicka;Grundskola;2026;2;15870;12355;1895;1895;0;1620
Brännöskolan F-3;0;Flicka;Grundskola;2026;3;21990;18550;1820;1820;0;1620
Brännöskolan F-3;0;Flicka;Grundskola;2026;4;2580;2040;0;0;0;540
Brännöskolan F-3;1;Flicka;Grundskola;2025;8;19100;18915;185;185;0;0
Brännöskolan F-3;1;Pojke;Grundskola;2025;8;11460;11255;205;205;0;0
Brännöskolan F-3;1;Flicka;Grundskola;2025;9;39850;37545;1905;1905;0;400
Brännöskolan F-3;1;Pojke;Grundskola;2025;9;23910;23405;265;220;45;240
Brännöskolan F-3;1;Pojke;Grundskola;2025;10;21780;17020;1910;1910;0;2850
Brännöskolan F-3;1;Flicka;Grundskola;2025;10;36100;28275;3075;3075;0;4750
Brännöskolan F-3;1;Pojke;Grundskola;2025;11;24420;19160;1480;1435;45;3780
Brännöskolan F-3;1;Flicka;Grundskola;2025;11;40300;33000;1000;910;90;6300
Brännöskolan F-3;1;Flicka;Grundskola;2025;12;28650;24835;915;915;0;2900
Brännöskolan F-3;1;Pojke;Grundskola;2025;12;17370;13000;2630;2630;0;1740
Brännöskolan F-3;1;Pojke;Grundskola;2026;1;19560;13870;3020;3020;0;2670
Brännöskolan F-3;1;Flicka;Grundskola;2026;1;32300;25675;2375;2335;40;4250
Brännöskolan F-3;1;Pojke;Grundskola;2026;2;16050;12760;1670;1670;0;1620
Brännöskolan F-3;1;Flicka;Grundskola;2026;2;26450;21610;2140;2140;0;2700
Brännöskolan F-3;1;Flicka;Grundskola;2026;3;36650;31935;2015;2015;0;2700
Brännöskolan F-3;1;Pojke;Grundskola;2026;3;22230;18605;2005;2005;0;1620
Brännöskolan F-3;1;Pojke;Grundskola;2026;4;2580;1195;845;845;0;540
Brännöskolan F-3;1;Flicka;Grundskola;2026;4;4300;2940;460;460;0;900
Brännöskolan F-3;2;Flicka;Grundskola;2025;8;13560;12310;170;170;0;1080
Brännöskolan F-3;2;Pojke;Grundskola;2025;8;9040;7895;425;425;0;720
Brännöskolan F-3;2;Pojke;Grundskola;2025;9;19320;16875;1165;1165;0;1280
Brännöskolan F-3;2;Flicka;Grundskola;2025;9;28950;24980;1960;1960;0;2010
Brännöskolan F-3;2;Flicka;Grundskola;2025;10;25860;21020;760;760;0;4080
Brännöskolan F-3;2;Pojke;Grundskola;2025;10;17120;13860;540;540;0;2720
Brännöskolan F-3;2;Pojke;Grundskola;2025;11;18980;13850;2190;2190;0;2940
Brännöskolan F-3;2;Flicka;Grundskola;2025;11;28710;23325;915;915;0;4470
Brännöskolan F-3;2;Pojke;Grundskola;2025;12;13560;8740;2780;2780;0;2040
Brännöskolan F-3;2;Flicka;Grundskola;2025;12;20520;13660;3800;3800;0;3060
Brännöskolan F-3;2;Flicka;Grundskola;2026;1;23070;17305;2315;2315;0;3450
Brännöskolan F-3;2;Pojke;Grundskola;2026;1;15260;9035;3965;3965;0;2260
Brännöskolan F-3;2;Pojke;Grundskola;2026;2;12600;7175;1405;1405;0;4020
Brännöskolan F-3;2;Flicka;Grundskola;2026;2;19020;9715;3275;3275;0;6030
Brännöskolan F-3;2;Flicka;Grundskola;2026;3;26250;5670;840;840;0;19740
Brännöskolan F-3;2;Pojke;Grundskola;2026;3;17340;3755;465;465;0;13120
Brännöskolan F-3;2;Flicka;Grundskola;2026;4;2790;1645;125;125;0;1020
Brännöskolan F-3;2;Pojke;Grundskola;2026;4;1860;1180;0;0;0;680
Brännöskolan F-3;3;Pojke;Grundskola;2025;8;7110;5510;550;465;85;1050
Brännöskolan F-3;3;Flicka;Grundskola;2025;8;11850;8770;1330;1155;175;1750
Brännöskolan F-3;3;Flicka;Grundskola;2025;9;25375;21515;1410;1410;0;2450
Brännöskolan F-3;3;Pojke;Grundskola;2025;9;15225;13445;310;310;0;1470
Brännöskolan F-3;3;Flicka;Grundskola;2025;10;22500;17460;295;295;0;4745
Brännöskolan F-3;3;Pojke;Grundskola;2025;10;13500;10150;435;350;85;2915
Brännöskolan F-3;3;Flicka;Grundskola;2025;11;24825;18125;1075;1075;0;5625
Brännöskolan F-3;3;Pojke;Grundskola;2025;11;14895;9895;1625;1540;85;3375
Brännöskolan F-3;3;Pojke;Grundskola;2025;12;10665;6430;1940;1940;0;2295
Brännöskolan F-3;3;Flicka;Grundskola;2025;12;17775;10270;3680;3680;0;3825
Brännöskolan F-3;3;Flicka;Grundskola;2026;1;19900;15140;410;410;0;4350
Brännöskolan F-3;3;Pojke;Grundskola;2026;1;11940;7725;1605;1605;0;2610
Brännöskolan F-3;3;Pojke;Grundskola;2026;2;9885;6100;260;260;0;3525
Brännöskolan F-3;3;Flicka;Grundskola;2026;2;16475;9555;1045;1045;0;5875
Brännöskolan F-3;3;Flicka;Grundskola;2026;3;22775;6420;230;230;0;16125
Brännöskolan F-3;3;Pojke;Grundskola;2026;3;13665;3905;85;85;0;9675
Brännöskolan F-3;3;Flicka;Grundskola;2026;4;2425;1205;120;120;0;1100
Brännöskolan F-3;3;Pojke;Grundskola;2026;4;1455;710;85;85;0;660
Bärbyskolan F-6;0;Pojke;Grundskola;2025;8;21720;21250;470;470;0;0
Bärbyskolan F-6;0;Flicka;Grundskola;2025;8;16290;15550;740;740;0;0
Bärbyskolan F-6;0;Flicka;Grundskola;2025;9;35550;33670;1880;1880;0;0
Bärbyskolan F-6;0;Pojke;Grundskola;2025;9;47400;44870;2530;2530;0;0
Bärbyskolan F-6;0;Flicka;Grundskola;2025;10;32130;30820;1310;1190;120;0
Bärbyskolan F-6;0;Pojke;Grundskola;2025;10;42840;39690;3150;3060;90;0
Bärbyskolan F-6;0;Pojke;Grundskola;2025;11;47400;42730;4670;4670;0;0
Bärbyskolan F-6;0;Flicka;Grundskola;2025;11;35550;32090;3460;3280;180;0
Bärbyskolan F-6;0;Flicka;Grundskola;2025;12;25380;20870;4510;4230;280;0
Bärbyskolan F-6;0;Pojke;Grundskola;2025;12;33840;31010;2830;2830;0;0
Bärbyskolan F-6;0;Pojke;Grundskola;2026;1;37920;31370;6550;6460;90;0
Bärbyskolan F-6;0;Flicka;Grundskola;2026;1;31410;26450;4780;4440;340;180
Bärbyskolan F-6;0;Pojke;Grundskola;2026;2;31320;27290;4030;2920;1110;0
Bärbyskolan F-6;0;Flicka;Grundskola;2026;2;26100;22500;3600;3330;270;0
Bärbyskolan F-6;0;Flicka;Grundskola;2026;3;34400;31260;3140;2950;190;0
Bärbyskolan F-6;0;Pojke;Grundskola;2026;3;41280;36010;5270;5270;0;0
Bärbyskolan F-6;0;Flicka;Grundskola;2026;4;3450;2915;535;535;0;0
Bärbyskolan F-6;0;Pojke;Grundskola;2026;4;4140;3920;220;155;65;0
Bärbyskolan F-6;1;Flicka;Grundskola;2025;8;19400;18040;1360;1360;0;0
Bärbyskolan F-6;1;Pojke;Grundskola;2025;8;23280;22060;1220;1220;0;0
Bärbyskolan F-6;1;Pojke;Grundskola;2025;9;51360;51360;0;0;0;0
Bärbyskolan F-6;1;Flicka;Grundskola;2025;9;42880;40210;2670;2670;0;0
Bärbyskolan F-6;1;Flicka;Grundskola;2025;10;38830;35385;3445;3445;0;0
Bärbyskolan F-6;1;Pojke;Grundskola;2025;10;46320;45155;1165;1165;0;0
Bärbyskolan F-6;1;Pojke;Grundskola;2025;11;51060;49240;1820;1820;0;0
Bärbyskolan F-6;1;Flicka;Grundskola;2025;11;42780;39600;3180;3180;0;0
Bärbyskolan F-6;1;Flicka;Grundskola;2025;12;30570;27795;2125;2125;0;650
Bärbyskolan F-6;1;Pojke;Grundskola;2025;12;36540;31570;4190;4190;0;780
Bärbyskolan F-6;1;Pojke;Grundskola;2026;1;41340;36335;5005;5005;0;0
Bärbyskolan F-6;1;Flicka;Grundskola;2026;1;34620;32515;2105;2105;0;0
Bärbyskolan F-6;1;Flicka;Grundskola;2026;2;28580;24235;4345;4345;0;0
Bärbyskolan F-6;1;Pojke;Grundskola;2026;2;34080;30775;3305;3305;0;0
Bärbyskolan F-6;1;Flicka;Grundskola;2026;3;38800;24570;1890;1755;135;12340
Bärbyskolan F-6;1;Pojke;Grundskola;2026;3;46320;29625;1965;1895;70;14730
Bärbyskolan F-6;1;Pojke;Grundskola;2026;4;4800;4800;0;0;0;0
Bärbyskolan F-6;1;Flicka;Grundskola;2026;4;3990;3990;0;0;0;0
Bärbyskolan F-6;2;Pojke;Grundskola;2025;8;21700;20205;1495;1355;140;0
Bärbyskolan F-6;2;Flicka;Grundskola;2025;8;30380;27745;2635;2555;80;0
Bärbyskolan F-6;2;Pojke;Grundskola;2025;9;47400;46075;1325;1155;170;0
Bärbyskolan F-6;2;Flicka;Grundskola;2025;9;66780;65665;1115;975;140;0
Bärbyskolan F-6;2;Pojke;Grundskola;2025;10;43200;39555;3645;3570;75;0
Bärbyskolan F-6;2;Flicka;Grundskola;2025;10;60720;58415;2305;2255;50;0
Bärbyskolan F-6;2;Pojke;Grundskola;2025;11;47750;43220;4530;4275;255;0
Bärbyskolan F-6;2;Flicka;Grundskola;2025;11;67090;65670;1420;1355;65;0
Bärbyskolan F-6;2;Pojke;Grundskola;2025;12;34050;30525;3525;3130;395;0
Bärbyskolan F-6;2;Flicka;Grundskola;2025;12;47850;45730;2120;2090;30;0
Bärbyskolan F-6;2;Pojke;Grundskola;2026;1;36525;31180;5345;4900;445;0
Bärbyskolan F-6;2;Flicka;Grundskola;2026;1;54670;50730;3785;3705;80;155
Bärbyskolan F-6;2;Flicka;Grundskola;2026;2;47730;43735;3995;3915;80;0
Bärbyskolan F-6;2;Pojke;Grundskola;2026;2;31700;27820;3880;3610;270;0
Bärbyskolan F-6;2;Pojke;Grundskola;2026;3;43050;38740;4310;3990;320;0
Bärbyskolan F-6;2;Flicka;Grundskola;2026;3;64815;63100;1715;1715;0;0
Bärbyskolan F-6;2;Flicka;Grundskola;2026;4;7050;6580;470;470;0;0
Bärbyskolan F-6;2;Pojke;Grundskola;2026;4;4700;3760;940;940;0;0
Bärbyskolan F-6;3;Flicka;Grundskola;2025;8;22700;21980;720;720;0;0
Bärbyskolan F-6;3;Pojke;Grundskola;2025;8;27240;25255;1985;1985;0;0
Bärbyskolan F-6;3;Flicka;Grundskola;2025;9;49200;47160;2040;2040;0;0
Bärbyskolan F-6;3;Pojke;Grundskola;2025;9;59040;56860;2180;2150;30;0
Bärbyskolan F-6;3;Pojke;Grundskola;2025;10;53820;50759;3061;3050;11;0
Bärbyskolan F-6;3;Flicka;Grundskola;2025;10;44850;41426;3424;3335;89;0
Bärbyskolan F-6;3;Pojke;Grundskola;2025;11;59220;57255;1965;1965;0;0
Bärbyskolan F-6;3;Flicka;Grundskola;2025;11;49350;47210;2140;2140;0;0
Bärbyskolan F-6;3;Flicka;Grundskola;2025;12;35250;27840;4510;4510;0;2900
Bärbyskolan F-6;3;Pojke;Grundskola;2025;12;42300;35725;3095;3070;25;3480
Bärbyskolan F-6;3;Pojke;Grundskola;2026;1;47700;31765;6635;6615;20;9300
Bärbyskolan F-6;3;Flicka;Grundskola;2026;1;39750;26850;5150;5150;0;7750
Bärbyskolan F-6;3;Flicka;Grundskola;2026;2;32500;16940;2650;2650;0;12910
Bärbyskolan F-6;3;Pojke;Grundskola;2026;2;39000;21400;2020;2020;0;15580
Bärbyskolan F-6;3;Pojke;Grundskola;2026;3;53580;38805;2715;2715;0;12060
Bärbyskolan F-6;3;Flicka;Grundskola;2026;3;44650;31700;2900;2900;0;10050
Bärbyskolan F-6;3;Flicka;Grundskola;2026;4;5100;1700;0;0;0;3400
Bärbyskolan F-6;3;Pojke;Grundskola;2026;4;6120;1870;170;170;0;4080
Bärbyskolan F-6;4;Pojke;Grundskola;2025;8;46455;42400;4055;4055;0;0
Bärbyskolan F-6;4;Flicka;Grundskola;2025;8;24450;22420;2030;2030;0;0
Bärbyskolan F-6;4;Flicka;Grundskola;2025;9;55000;52540;2460;2460;0;0
Bärbyskolan F-6;4;Pojke;Grundskola;2025;9;104500;96540;7960;7520;440;0
Bärbyskolan F-6;4;Flicka;Grundskola;2025;10;49950;44205;5745;5745;0;0
Bärbyskolan F-6;4;Pojke;Grundskola;2025;10;94905;86520;8385;8385;0;0
Bärbyskolan F-6;4;Pojke;Grundskola;2025;11;103810;100390;3420;3370;50;0
Bärbyskolan F-6;4;Flicka;Grundskola;2025;11;53710;50510;3200;3200;0;0
Bärbyskolan F-6;4;Flicka;Grundskola;2025;12;37350;35795;805;805;0;750
Bärbyskolan F-6;4;Pojke;Grundskola;2025;12;73485;68205;3820;3820;0;1460
Bärbyskolan F-6;4;Flicka;Grundskola;2026;1;42220;34275;5445;5445;0;2500
Bärbyskolan F-6;4;Pojke;Grundskola;2026;1;83085;66370;11965;11965;0;4750
Bärbyskolan F-6;4;Pojke;Grundskola;2026;2;68165;54925;2790;2790;0;10450
Bärbyskolan F-6;4;Flicka;Grundskola;2026;2;34640;24275;4865;4865;0;5500
Bärbyskolan F-6;4;Flicka;Grundskola;2026;3;47020;39515;1955;1955;0;5550
Bärbyskolan F-6;4;Pojke;Grundskola;2026;3;92575;75445;6540;6390;150;10590
Bärbyskolan F-6;4;Pojke;Grundskola;2026;4;10580;4705;390;340;50;5485
Bärbyskolan F-6;4;Flicka;Grundskola;2026;4;5390;2435;105;105;0;2850
Bärbyskolan F-6;5;Pojke;Grundskola;2025;8;24105;23210;895;895;0;0
Bärbyskolan F-6;5;Flicka;Grundskola;2025;8;35200;32695;2285;2285;0;220
Bärbyskolan F-6;5;Flicka;Grundskola;2025;9;73620;65910;5240;5170;70;2470
Bärbyskolan F-6;5;Pojke;Grundskola;2025;9;50790;47780;1300;1300;0;1710
Bärbyskolan F-6;5;Flicka;Grundskola;2025;10;68520;66485;2035;2035;0;0
Bärbyskolan F-6;5;Pojke;Grundskola;2025;10;47200;43145;4055;4055;0;0
Bärbyskolan F-6;5;Pojke;Grundskola;2025;11;51790;47665;4125;4125;0;0
Bärbyskolan F-6;5;Flicka;Grundskola;2025;11;75150;73155;1995;1995;0;0
Bärbyskolan F-6;5;Flicka;Grundskola;2025;12;53535;49590;3945;3945;0;0
Bärbyskolan F-6;5;Pojke;Grundskola;2025;12;36885;34545;2340;2340;0;0
Bärbyskolan F-6;5;Pojke;Grundskola;2026;1;42205;31430;4645;4645;0;6130
Bärbyskolan F-6;5;Flicka;Grundskola;2026;1;61305;47445;4920;4880;40;8940
Bärbyskolan F-6;5;Flicka;Grundskola;2026;2;49895;36800;5555;5555;0;7540
Bärbyskolan F-6;5;Pojke;Grundskola;2026;2;34365;26865;2335;2335;0;5165
Bärbyskolan F-6;5;Pojke;Grundskola;2026;3;45840;38460;1575;1530;45;5805
Bärbyskolan F-6;5;Flicka;Grundskola;2026;3;66470;53720;4365;4365;0;8385
Bärbyskolan F-6;5;Pojke;Grundskola;2026;4;5130;2880;0;0;0;2250
Bärbyskolan F-6;5;Flicka;Grundskola;2026;4;7410;3960;200;200;0;3250
Bärbyskolan F-6;6;Flicka;Grundskola;2025;8;24565;23770;615;615;0;180
Bärbyskolan F-6;6;Pojke;Grundskola;2025;8;38780;37280;1230;1230;0;270
Bärbyskolan F-6;6;Pojke;Grundskola;2025;9;87110;82261;3324;3320;4;1525
